Date,Supply Power,Load Power,Temperature,Holiday
20210208,30962.0,27915.0,19.58559365535872,0
20210209,28994.0,26114.0,18.389094784719404,0
20210210,27257.0,24370.0,20.23880556604121,2
20210211,24966.0,22133.0,18.57792024466474,2
20210212,24905.0,21913.0,19.251750156790415,2
20210213,24980.0,21956.0,19.477151885106554,2
20210214,25351.0,22440.0,18.838201511961433,2
20210215,26109.0,23465.0,19.08327633998639,2
20210216,27716.0,24715.0,20.35596328273768,2
20210217,30715.0,27891.0,17.146273091204932,0
20210218,31440.0,28533.0,15.669525789643997,0
20210219,31512.0,28627.0,16.217078462447798,0
20210220,30367.0,27392.0,16.79011480000168,0
20210221,28396.0,25257.0,18.260507300117247,2
20210222,32355.0,29366.0,19.834251950888074,0
20210223,33028.0,29919.0,20.939593016083965,0
20210224,33080.0,30031.0,21.956132958766776,0
20210225,33100.0,30072.0,21.977131502970554,0
20210226,32780.0,29739.0,21.094400097745257,0
20210227,29214.0,26456.0,18.317021401119202,2
20210228,27689.0,25017.0,19.10171189547932,2
20210301,29388.0,26556.0,22.07226456037253,2
20210302,32637.0,29416.0,18.34985128704104,0
20210303,32752.0,29677.0,17.815651564603954,0
20210304,32873.0,29785.0,19.015223255460967,0
20210305,33137.0,29869.0,21.38873906762296,0
20210306,29717.0,26912.0,20.04805042211663,2
20210307,28545.0,25794.0,18.862496665808862,2
20210308,32882.0,29772.0,18.993052602473693,0
20210309,32995.0,29947.0,20.014357515273005,0
20210310,32961.0,29906.0,20.097877594210832,0
20210311,33116.0,30040.0,21.339914414805264,0
20210312,33200.0,29928.0,21.165873184797125,0
20210313,29872.0,26797.0,20.226102934360128,2
20210314,28574.0,25641.0,20.927623795210582,2
20210315,33163.0,30088.0,22.060740835640384,0
20210316,33771.0,30684.0,23.669093463403254,0
20210317,33899.0,30716.0,22.94344929396726,0
20210318,33938.0,30724.0,22.078502223247302,0
20210319,34002.0,30865.0,23.065961381723415,0
20210320,30585.0,27747.0,23.31227382194591,2
20210321,28874.0,25688.0,18.692317955635914,2
20210322,32832.0,29607.0,26.119382212390015,0
20210323,33263.0,29726.0,26.258306394057758,0
20210324,33109.0,30050.0,25.47624118432447,0
20210325,33126.0,29854.0,22.07426864100223,0
20210326,33208.0,29929.0,20.074919151272532,0
20210327,30894.0,27693.0,20.70887920129714,2
20210328,29783.0,26864.0,21.486180757285965,2
20210329,34641.0,31460.0,21.032911043656828,0
20210330,35318.0,32056.0,18.59607119805182,0
20210331,35323.0,32094.0,20.202340528017217,0
20210401,35475.0,32005.0,23.277068409815165,0
20210402,32253.0,29093.0,24.2806110327056,2
20210403,30687.0,27630.0,24.0866762261233,2
20210404,28213.0,25218.0,21.803229981442243,2
20210405,28935.0,26063.0,22.027476478965614,2
20210406,33031.0,29830.0,22.833609635497204,0
20210407,33132.0,29885.0,23.616741533008554,0
20210408,33381.0,30083.0,22.75343346907416,0
20210409,32687.0,29476.0,22.851696216437766,0
20210410,29983.0,27017.0,24.4986754948879,2
20210411,29471.0,26623.0,25.457554374817224,2
20210412,34357.0,31152.0,26.296318601832443,0
20210413,34818.0,31623.0,25.092202603128786,0
20210414,33845.0,30610.0,25.057202575936127,0
20210415,33900.0,30692.0,23.412333967169555,0
20210416,33989.0,30669.0,24.119312877282734,0
20210417,30434.0,27551.0,23.907863771686458,2
20210418,28991.0,26128.0,22.984546299091097,2
20210419,33851.0,30760.0,21.163267070996824,0
20210420,34546.0,31332.0,23.84651500083185,0
20210421,35186.0,31884.0,25.109960591652985,0
20210422,36050.0,32765.0,25.858795163612065,0
20210423,35469.0,32135.0,25.983471774882336,0
20210424,31402.0,28413.0,27.225442047617314,2
20210425,29452.0,26541.0,24.530735754320723,2
20210426,34525.0,31328.0,25.222355637248906,0
20210427,35241.0,31767.0,27.54859695135653,0
20210428,34680.0,31511.0,27.051631911972905,0
20210429,33519.0,30223.0,27.541916715551658,0
20210430,31458.0,28400.0,28.27549481992154,0
20210501,30174.0,27290.0,28.852171191896385,2
20210502,30183.0,27208.0,29.556870102385318,2
20210503,35000.0,31766.0,29.588952585638964,0
20210504,36402.0,33042.0,29.45490304085648,0
20210505,36254.0,32676.0,29.68465854916272,0
20210506,36541.0,33076.0,30.280094131106697,0
20210507,37704.0,34186.0,29.90073477044079,0
20210508,33644.0,30339.0,29.20463548978557,2
20210509,32192.0,29217.0,29.359885422483732,2
20210510,38606.0,35087.0,29.892341409306663,0
20210511,39604.0,35993.0,29.907629352401813,0
20210512,40329.0,36660.0,29.49579053888192,0
20210513,40387.0,36705.0,30.242494664676162,0
20210514,40397.0,37053.0,29.41142121457754,0
20210515,37464.0,33957.0,28.430954469843215,2
20210516,35742.0,32436.0,29.486716872972444,2
20210517,38879.0,37442.0,30.64552813587629,0
20210518,40383.0,37288.0,30.608632081803435,0
20210519,40454.0,37574.0,28.046229706549155,0
20210520,40017.0,37447.0,26.330952424213432,0
20210521,40561.0,37679.0,25.663187112211016,0
20210522,37526.0,33873.0,26.93025650219803,2
20210523,34358.0,32114.0,28.587263204447535,2
20210524,40178.0,37893.0,29.984211829351707,0
20210525,40090.0,37293.0,28.738650190880126,0
20210526,39511.0,37123.0,25.657185135551714,0
20210527,40545.0,38022.0,24.36055641995259,0
20210528,40727.0,38401.0,26.61734885020774,0
20210529,36478.0,31488.0,28.408901338595854,2
20210530,32170.0,28566.0,28.556053296628182,2
20210531,37716.0,33639.0,29.131305854654233,0
20210601,37652.0,34090.0,29.558842534464844,0
20210602,39679.0,35690.0,29.5625582201068,0
20210603,40383.0,36584.0,29.42490531391579,0
20210604,40193.0,36467.0,30.218139884737724,0
20210605,34041.0,30054.0,30.406704820443146,2
20210606,31346.0,27283.0,30.132777564768595,2
20210607,37461.0,32859.0,30.706904970793843,0
20210608,38636.0,34861.0,30.823120121852785,0
20210609,39244.0,35330.0,30.48662374428614,0
20210610,39540.0,35791.0,29.761180293774682,0
20210611,39017.0,36117.0,29.226506516721386,0
20210612,36236.0,33190.0,26.581671150983798,2
20210613,34015.0,31286.0,25.686942794550294,2
20210614,35370.0,32097.0,26.066260383579685,2
20210615,40967.0,37217.0,26.46159262104875,0
20210616,40511.0,36796.0,28.00582307984581,0
20210617,41733.0,37900.0,28.732029896353932,0
20210618,41932.0,38084.0,28.234219727583916,0
20210619,38517.0,33832.0,28.660845150398902,2
20210620,35923.0,31767.0,29.55482374334676,2
20210621,39968.0,35982.0,30.111277890709726,0
20210622,39100.0,35511.0,30.21693809887202,0
20210623,37714.0,33813.0,30.002529275990437,0
20210624,38510.0,33816.0,29.973640929306743,0
20210625,39226.0,33637.0,30.16032812519699,0
20210626,34931.0,30728.0,29.680997866859286,2
20210627,34576.0,30256.0,29.578169521030926,2
20210628,39839.0,34834.0,30.20222424230738,0
20210629,40538.0,35256.0,30.609333708097655,0
20210630,42129.0,36142.0,30.2848919301821,0
20210701,42878.0,36840.0,29.982228823034852,0
20210702,42127.0,37525.0,29.623255615470057,0
20210703,38095.0,33769.0,29.006994929062998,2
20210704,36200.0,31675.0,29.428829746497648,2
20210705,39664.0,37396.0,29.401703787122003,0
20210706,41376.0,37452.0,29.33647253454642,0
20210707,41532.0,37733.0,29.820045929641708,0
20210708,41795.0,37990.0,29.911570823658305,0
20210709,42021.0,38163.0,30.007540067769057,0
20210710,38367.0,34556.0,29.20919979041874,2
20210711,35564.0,32170.0,28.453919105292208,2
20210712,41676.0,38212.0,27.969073977389055,0
20210713,41471.0,38599.0,27.893174196932716,0
20210714,41831.0,37999.0,28.041976582668532,0
20210715,41811.0,37798.0,30.675535985903327,0
20210716,41768.0,37533.0,30.507839193228335,0
20210717,38029.0,33916.0,30.75519644349649,2
20210718,36118.0,31661.0,29.70678552702716,2
20210719,41902.0,38564.0,28.871502906277524,0
20210720,42038.0,37996.0,28.333571157880844,0
20210721,42806.0,37330.0,26.92889377285574,0
20210722,41895.0,36495.0,27.265138068267916,0
20210723,41423.0,35766.0,27.174608085762692,0
20210724,35354.0,30981.0,27.499585503493147,2
20210725,35478.0,31984.0,27.81678069044146,2
20210726,42650.0,38132.0,27.079774604970968,0
20210727,42794.0,38844.0,26.52444306338684,0
20210728,41670.0,38637.0,25.77772392600729,0
20210729,41965.0,38131.0,28.222386161011705,0
20210730,40884.0,37051.0,28.199230076863767,0
20210731,36626.0,31425.0,27.925085774307334,2
20210801,35541.0,30055.0,28.37674792575612,2
20210802,39204.0,34688.0,28.964114159490894,0
20210803,41033.0,35442.0,27.894631080866276,0
20210804,40476.0,35981.0,27.62699204169673,0
20210805,39869.0,35343.0,28.55236679983655,0
20210806,38593.0,33956.0,29.608016081492945,0
20210807,33128.0,29690.0,29.648998185260638,2
20210808,34240.0,30174.0,28.54291950675478,2
20210809,40006.0,35161.0,27.87586587615127,0
20210810,41199.0,36302.0,28.477940892547206,0
20210811,42443.0,36468.0,28.794772105718145,0
20210812,42672.0,36722.0,29.09338396977758,0
20210813,41870.0,36389.0,29.732779709280777,0
20210814,37944.0,32580.0,28.92677551394749,2
20210815,34537.0,31054.0,28.57488741620025,2
20210816,41417.0,36997.0,28.79469672642378,0
20210817,42096.0,37703.0,29.493106011333406,0
20210818,41137.0,36773.0,29.98838924638999,0
20210819,42449.0,37536.0,30.09598049816462,0
20210820,42372.0,37253.0,29.451645780230393,0
20210821,38324.0,33588.0,29.59941551845652,2
20210822,35401.0,31548.0,29.741756519873263,2
20210823,42163.0,37507.0,29.249347542982328,0
20210824,41885.0,37902.0,28.60411531270696,0
20210825,42436.0,38485.0,28.09280785615774,0
20210826,42459.0,37972.0,28.748285002085183,0
20210827,42580.0,37792.0,29.065852475113154,0
20210828,39634.0,34306.0,29.86181525478659,2
20210829,37014.0,32332.0,29.995500949394703,2
20210830,40993.0,37244.0,30.208807394129696,0
20210831,42179.0,37350.0,30.490101728983593,0
20210901,41585.0,37736.0,29.60272292482292,0
20210902,42067.0,37800.0,27.11406043544351,0
20210903,41827.0,37858.0,28.980277310764414,0
20210904,38206.0,33066.0,29.70793775426684,2
20210905,36102.0,31540.0,28.995238101418245,2
20210906,41641.0,37758.0,28.264132971868698,0
20210907,42118.0,38275.0,28.734588324113783,0
20210908,42350.0,38490.0,29.290415068788782,0
20210909,42075.0,38173.0,29.79411874021837,0
20210910,42040.0,38737.0,30.133809927991354,0
20210911,40446.0,36726.0,29.35356283198223,0
20210912,33924.0,29916.0,29.480531630133324,2
20210913,40518.0,36672.0,29.590973049847364,0
20210914,42019.0,38061.0,29.123054612258596,0
20210915,42217.0,38318.0,28.7883245216749,0
20210916,42354.0,37513.0,28.727343030978126,0
20210917,42107.0,37460.0,28.89772917171894,0
20210918,38292.0,33683.0,28.45121653170454,2
20210919,34442.0,31289.0,28.434525941675695,2
20210920,38130.0,31219.0,28.815588805176688,2
20210921,38016.0,31460.0,28.654071186433132,2
20210922,41725.0,37909.0,28.666533385543246,0
20210923,41194.0,38061.0,29.15764238015885,0
20210924,42195.0,37738.0,29.696119477386706,0
20210925,38991.0,33643.0,29.133122478962154,2
20210926,34592.0,31383.0,29.370442441910914,2
20210927,41573.0,37178.0,29.491517879545903,0
20210928,42230.0,36962.0,29.623558517001225,0
20210929,42005.0,37162.0,29.280605989702885,0
20210930,42445.0,37233.0,29.392839801355134,0
20211001,40465.0,37290.0,27.556630102424872,0
20211002,38793.0,33558.0,27.72976069345243,2
20211003,34310.0,30993.0,26.997829722765868,2
20211004,41261.0,37505.0,27.19359909463269,0
20211005,40361.0,37691.0,28.234658437920018,0
20211006,39916.0,37589.0,27.744914805390778,0
20211007,39332.0,37703.0,23.947662166528353,0
20211008,39454.0,37600.0,23.783747792759286,0
20211009,38544.0,33404.0,24.714443783992373,2
20211010,34556.0,30914.0,25.170547133658605,2
20211011,33434.0,30820.0,23.96258293452823,2
20211012,38428.0,36044.0,21.524379358396565,0
20211013,37921.0,35349.0,22.31500701817879,0
20211014,37734.0,34850.0,22.28240612536954,0
20211015,39149.0,36341.0,23.01443489075595,0
20211016,38048.0,32385.0,24.943757287942354,2
20211017,33855.0,27308.0,24.756950197134437,2
20211018,37985.0,32083.0,24.370187152258385,0
20211019,38272.0,32770.0,23.40393559393347,0
20211020,38324.0,33294.0,23.56281236025135,0
20211021,38850.0,32810.0,24.13819225409614,0
20211022,35137.0,31238.0,24.228241841150854,0
20211023,33201.0,28517.0,23.881108485371215,2
20211024,31984.0,26935.0,24.29743063337395,2
20211025,35729.0,31686.0,24.586534502914432,0
20211026,35792.0,32321.0,25.479523147011687,0
20211027,36221.0,32306.0,26.07357788559256,0
20211028,38642.0,31825.0,25.692760065054735,0
20211029,36669.0,31257.0,21.60474246818891,0
20211030,31941.0,28135.0,18.73842488731732,2
20211031,31688.0,27201.0,19.1069809001216,2
20211101,35005.0,31648.0,19.98910017381055,0
20211102,34776.0,31827.0,20.531123330092463,0
20211103,36321.0,32115.0,19.399710058244207,0
20211104,36217.0,32450.0,20.05232166001806,0
20211105,36120.0,33302.0,22.38538551407356,0
20211106,35347.0,29876.0,23.93624405438631,2
20211107,30861.0,28277.0,23.782194084409486,2
20211108,36624.0,31207.0,22.043927730310102,0
20211109,34155.0,30241.0,23.0362360449114,0
20211110,33811.0,30125.0,23.42705239704549,0
20211111,34089.0,30232.0,24.407440381943182,0
20211112,34264.0,29946.0,20.19057217439198,0
20211113,32410.0,27293.0,16.811003665076388,2
20211114,30894.0,26067.0,18.877499419683875,2
20211115,34260.0,30689.0,20.49893844174677,0
20211116,35096.0,31197.0,20.05720794648682,0
20211117,35310.0,31451.0,20.23973493705764,0
20211118,34746.0,31280.0,22.26836217238714,0
20211119,37044.0,31340.0,23.606989984942683,0
20211120,32372.0,28278.0,21.652442821866554,2
20211121,31360.0,27262.0,16.995270077516388,2
20211122,36938.0,30330.0,17.3347894941893,0
20211123,34242.0,30206.0,16.759260807043592,0
20211124,34321.0,30463.0,17.6956165923689,0
20211125,34715.0,30778.0,19.08395225685496,0
20211126,34263.0,30174.0,19.518631682565722,0
20211127,31417.0,27690.0,19.3988170388724,2
20211128,30156.0,26721.0,20.176917706847778,2
20211129,33850.0,31077.0,21.184391263838286,0
20211130,34452.0,30445.0,21.57193336611285,0
20211201,34388.0,29832.0,21.70567928010642,0
20211202,33971.0,30150.0,19.770280528150707,0
20211203,34641.0,29675.0,18.97247962960628,0
20211204,31522.0,27104.0,20.831703813078633,2
20211205,29808.0,26188.0,21.81945374763084,2
20211206,33979.0,30187.0,21.82402873992419,0
20211207,33105.0,30264.0,19.20537647745765,0
20211208,34530.0,30286.0,16.287124880321386,0
20211209,34119.0,30863.0,18.14829454423739,0
20211210,33948.0,30417.0,19.38406139213079,0
20211211,31070.0,27797.0,18.98623995076645,2
20211212,30720.0,26205.0,18.723486437907166,2
20211213,34324.0,30241.0,20.329921457704657,0
20211214,33801.0,30751.0,20.119582115534698,0
20211215,33678.0,30992.0,17.468888418373435,0
20211216,33884.0,31020.0,15.085121627831839,0
20211217,36586.0,29970.0,14.11194350526759,0
20211218,31221.0,26942.0,17.20307869136057,2
20211219,29514.0,26086.0,18.309633816200844,2
20211220,33026.0,30384.0,17.067239912696724,0
20211221,33610.0,30748.0,16.650003195137757,0
20211222,33818.0,30761.0,17.85285036570422,0
20211223,33440.0,31017.0,17.794028961173574,0
20211224,33391.0,30200.0,18.940258686263185,0
20211225,30323.0,27288.0,19.029067119894176,2
20211226,30001.0,26572.0,19.714731327849808,2
20211227,34054.0,30287.0,17.864421968061475,0
20211228,33225.0,29973.0,17.013299281940686,0
20211229,32720.0,29913.0,17.40990770192591,0
20211230,33412.0,29036.0,18.151238798786416,0
20211231,30370.0,26443.0,18.04454505935293,2
20220101,29007.0,25661.0,14.933556646887713,2
20220102,29556.0,25915.0,14.304798732278108,2
20220103,33160.0,29976.0,14.85717759576823,0
20220104,32950.0,30330.0,15.563576560568315,0
20220105,32961.0,30449.0,17.51979984223312,0
20220106,33485.0,30276.0,18.83947203963998,0
20220107,32972.0,29962.0,17.945609027864812,0
20220108,30503.0,27356.0,17.21770190983952,2
20220109,29720.0,26562.0,17.73808339692708,2
20220110,32696.0,30205.0,18.201723884971084,0
20220111,32878.0,30464.0,18.126013995815793,0
20220112,32426.0,30206.0,18.477047848454802,0
20220113,32642.0,30167.0,19.493836857378692,0
20220114,32524.0,29843.0,18.22214964665608,0
20220115,30085.0,27792.0,19.28566964648798,2
20220116,30222.0,26793.0,20.598018538720744,2
20220117,33302.0,30586.0,20.63356507661285,0
20220118,33034.0,30609.0,19.11563146057472,0
20220119,33319.0,30317.0,17.002324966398522,0
20220120,33281.0,30620.0,14.367091249178968,0
20220121,32922.0,30743.0,15.575341626353545,0
20220122,32518.0,29486.0,16.964663080448997,0
20220123,29462.0,27161.0,17.38849061321677,2
20220124,33477.0,30310.0,16.495325810112654,0
20220125,32970.0,30007.0,15.603190706586481,0
20220126,32599.0,30050.0,14.7983095311021,0
20220127,32870.0,29406.0,15.467775954221402,0
20220128,32353.0,27653.0,17.109427362096742,0
20220129,29565.0,26219.0,16.632175061906565,2
20220130,28194.0,25107.0,17.560217290379807,2
20220131,26232.0,23121.0,17.769985184943472,2
20220201,27302.0,22881.0,19.028192603892656,2
20220202,26200.0,22967.0,18.4793966640537,2
20220203,27091.0,23955.0,18.679248426966318,2
20220204,28268.0,24691.0,15.530364611568894,2
20220205,28246.0,25315.0,16.677693210659818,2
20220206,28991.0,25883.0,17.4329059635732,2
20220207,32739.0,29753.0,17.224377368388133,0
20220208,33384.0,29989.0,17.370244578215857,0
20220209,33102.0,30269.0,16.191036124462297,0
20220210,33351.0,30379.0,11.001659963675548,0
20220211,33508.0,30165.0,12.800112373674637,0
20220212,30938.0,28017.0,15.324884598051671,2
20220213,30795.0,27038.0,13.520872858485186,2
20220214,33538.0,30572.0,14.250510047812117,0
20220215,33475.0,30598.0,17.06745498811063,0
20220216,34156.0,30491.0,18.335283121341813,0
20220217,33843.0,30800.0,19.149192235802897,0
20220218,33809.0,30625.0,21.06779610151169,0
20220219,31380.0,28391.0,22.54288825991438,2
20220220,31406.0,28434.0,21.206380090620783,2
20220221,33367.0,31361.0,21.704635730811436,0
20220222,33580.0,30977.0,22.242656405392157,0
20220223,33885.0,31318.0,21.74403734763766,0
20220224,33609.0,31098.0,20.604024254371037,0
20220225,33527.0,30121.0,15.639525015889166,0
20220226,31259.0,27822.0,16.499208588480844,2
20220227,29926.0,26196.0,19.430968220677844,2
20220228,31464.0,27337.0,20.176721276947617,2
