Date,Operating Reserve,Temperature,Holiday
20200731,4138.0,31.082379884450962,0
20200801,4121.0,30.701328843577674,2
20200802,3810.0,29.629415723637518,2
20200803,4898.0,26.41634131882926,0
20200804,4353.0,27.160954087909918,0
20200805,4387.0,29.234546150767486,0
20200806,3853.0,30.38247610321247,0
20200807,3860.0,30.25723863093353,0
20200808,3871.0,30.16846494828821,2
20200809,3187.0,30.0076150886147,2
20200810,3726.0,29.199286625239882,0
20200811,4384.0,27.771417799426434,0
20200812,4270.0,28.982550308278263,0
20200813,4651.0,29.297331126772438,0
20200814,5022.0,28.866114803956975,0
20200815,4941.0,27.961826471759554,2
20200816,4622.0,28.62458825366007,2
20200817,4585.0,29.774120861245986,0
20200818,4236.0,29.85947425707794,0
20200819,3869.0,30.36549452080226,0
20200820,4384.0,30.36602634746437,0
20200821,3862.0,30.126128297697353,0
20200822,3398.0,27.84108174015236,2
20200823,3297.0,28.78777870933245,2
20200824,3695.0,29.965588644492787,0
20200825,3812.0,30.67101681272834,0
20200826,3796.0,28.72757607826938,0
20200827,4545.0,27.350890392807887,0
20200828,4272.0,28.483849938285015,0
20200829,4174.0,29.163482059888622,2
20200830,4086.0,30.009863056519453,2
20200831,4719.0,28.43688394097808,0
20200901,4478.0,29.064971896384094,0
20200902,3868.0,30.55403546516385,0
20200903,4811.0,28.443024291204733,0
20200904,4870.0,29.03712742654335,0
20200905,3922.0,28.70195025151976,2
20200906,3873.0,27.785222012014707,2
20200907,4362.0,28.153676454047243,0
20200908,4155.0,29.16610152281378,0
20200909,4176.0,29.148031547937325,0
20200910,4255.0,28.39991262503371,0
20200911,4084.0,29.01915901007834,0
20200912,3383.0,28.559533258973765,2
20200913,3024.0,28.122118931308616,2
20200914,3718.0,29.149071543645828,0
20200915,3725.0,29.399546716869263,0
20200916,3733.0,29.740819157922374,0
20200917,3724.0,30.257824923261072,0
20200918,3729.0,29.937076032412662,0
20200919,3317.0,29.4815946283616,2
20200920,3885.0,27.83340690802379,2
20200921,4562.0,28.02246945089858,0
20200922,5125.0,27.7763589285498,0
20200923,4772.0,27.98421387498149,0
20200924,5434.0,26.378055966947564,0
20200925,5274.0,25.486642976914176,0
20200926,4547.0,25.79943293412034,0
20200927,4489.0,24.143230121113646,2
20200928,4555.0,24.48789293087205,0
20200929,4259.0,25.887705140822142,0
20200930,5285.0,24.126611449494945,0
20201001,4645.0,26.227612460814754,2
20201002,3460.0,27.31083083717059,2
20201003,3418.0,28.072981198252055,2
20201004,3591.0,28.621621843271882,2
20201005,4539.0,26.102771995217058,0
20201006,4239.0,25.380750512519874,0
20201007,4100.0,25.069985042800013,0
20201008,4718.0,25.04337439054447,0
20201009,4310.0,24.658312697811166,2
20201010,3295.0,25.178381160281212,2
20201011,3088.0,26.414121550950767,2
20201012,3361.0,27.049080758250064,0
20201013,3465.0,26.21766696726918,0
20201014,3992.0,26.43299606398582,0
20201015,3926.0,26.487450945056242,0
20201016,3801.0,26.26052480230317,0
20201017,4087.0,24.743379019477114,2
20201018,3946.0,24.091225873619884,2
20201019,4505.0,24.247873391708563,0
20201020,4244.0,25.087754625286358,0
20201021,3309.0,25.9167046993122,0
20201022,4341.0,23.222393027158795,0
20201023,4003.0,20.978296572562755,0
20201024,3892.0,23.18471100009913,2
20201025,4025.0,24.669615945677958,2
20201026,3503.0,25.761276456914835,0
20201027,3402.0,26.15210838920807,0
20201028,3470.0,26.12520991498832,0
20201029,3707.0,25.224444602244287,0
20201030,4215.0,23.945037870725592,0
20201031,3719.0,23.735620792399107,2
20201101,3569.0,24.96750997290869,2
20201102,3523.0,24.705565917607718,0
20201103,3189.0,22.64240958872582,0
20201104,3551.0,22.647361483671176,0
20201105,3319.0,23.669731452688847,0
20201106,3263.0,25.934333689557207,0
20201107,3199.0,25.745636714938588,2
20201108,3928.0,21.514491241367256,2
20201109,4080.0,21.127263066012166,0
20201110,3590.0,21.083828511703597,0
20201111,3708.0,22.618932872195227,0
20201112,3190.0,22.907416353518446,0
20201113,3373.0,22.75408170504911,0
20201114,3364.0,22.844930886142098,2
20201115,3463.0,24.506903524638652,2
20201116,3147.0,25.051433195417093,0
20201117,3202.0,25.615793077687705,0
20201118,3361.0,25.577006113899184,0
20201119,3314.0,26.257492585673567,0
20201120,3643.0,26.008254833063017,0
20201121,2928.0,25.285328452744967,2
20201122,2765.0,24.758713591807,2
20201123,3144.0,23.320641090485065,0
20201124,3134.0,23.683707856627432,0
20201125,3306.0,24.619063254828117,0
20201126,3144.0,25.201448460388573,0
20201127,3495.0,22.684281492006967,0
20201128,2977.0,21.195602779732766,2
20201129,3287.0,20.38691159097095,2
20201130,3320.0,20.22566420548357,0
20201201,3237.0,20.423064593201488,0
20201202,3050.0,20.66190503383138,0
20201203,3168.0,18.29895315668486,0
20201204,3084.0,18.420163513183123,0
20201205,3618.0,19.402884708799963,2
20201206,2691.0,20.62221264710921,2
20201207,3106.0,21.44702883089601,0
20201208,3164.0,19.90706273149298,0
20201209,3094.0,19.87919432592976,0
20201210,3086.0,21.68427379153957,0
20201211,3129.0,21.435437297553722,0
20201212,3282.0,20.93912711926627,2
20201213,2830.0,20.953597477905348,2
20201214,3022.0,19.248115208633227,0
20201215,3012.0,17.324016305461598,0
20201216,3020.0,17.384052684298883,0
20201217,3000.0,18.171606485598147,0
20201218,3047.0,19.51442031178117,0
20201219,3047.0,17.90232851380485,2
20201220,3616.0,17.563461288403143,2
20201221,3072.0,16.90032494612763,0
20201222,3199.0,19.276341364562377,0
20201223,3076.0,19.636852613795728,0
20201224,3545.0,19.1716346732641,0
20201225,3418.0,18.53439809908462,0
20201226,3066.0,20.281365122296524,2
20201227,2869.0,20.25403601519724,2
20201228,3135.0,20.968775074415188,0
20201229,3094.0,21.702727584656316,0
20201230,3118.0,14.007039333443588,0
20201231,3154.0,10.671103693282598,0
20210101,2767.0,13.800664063340115,2
20210102,2936.0,15.012565537404866,2
20210103,3037.0,17.71484085865526,2
20210104,3032.0,18.15336316368326,0
20210105,3067.0,17.47750432672329,0
20210106,3102.0,16.09429704373742,0
20210107,3102.0,13.242973360585326,0
20210108,3106.0,8.944142836624758,0
20210109,3201.0,10.129522423934091,2
20210110,2906.0,13.363162428690336,2
20210111,3093.0,12.370745862574715,0
20210112,3116.0,11.089621933007663,0
20210113,3114.0,13.805731187189588,0
20210114,3132.0,15.360703946322676,0
20210115,3309.0,16.251804325808628,0
20210116,3046.0,17.37140302886699,2
20210117,3034.0,14.59773762616468,2
20210118,3157.0,14.601472396111053,0
20210119,3158.0,17.048717569351794,0
20210120,3150.0,19.577352430986878,0
20210121,3074.0,21.68858194347931,0
20210122,3097.0,21.784775564130307,0
20210123,3203.0,19.9069293205864,2
20210124,3073.0,18.387489212547482,2
20210125,3269.0,18.891864981512697,0
20210126,3219.0,18.55254257567409,0
20210127,3064.0,18.352848598181208,0
20210128,3286.0,16.54315078652302,0
20210129,3203.0,15.868298801124984,0
20210130,3447.0,17.641112572922683,2
20210131,2906.0,18.135128938949755,2
20210201,2938.0,18.587929647145547,0
20210202,3046.0,18.085187879044074,0
20210203,3006.0,18.838330541141385,0
20210204,3132.0,19.5632205282842,0
20210205,3060.0,20.09860395964708,0
20210206,3066.0,19.687027889041087,2
20210207,2763.0,20.30673035064443,2
20210208,3047.0,19.58559365535872,0
20210209,2880.0,18.389094784719404,0
20210210,2887.0,20.23880556604121,2
20210211,2833.0,18.57792024466474,2
20210212,2992.0,19.251750156790415,2
20210213,3024.0,19.477151885106554,2
20210214,2911.0,18.838201511961433,2
20210215,2644.0,19.08327633998639,2
20210216,3001.0,20.35596328273768,2
20210217,2824.0,17.146273091204932,0
20210218,2907.0,15.669525789643997,0
20210219,2885.0,16.217078462447798,0
20210220,2975.0,16.79011480000168,0
20210221,3139.0,18.260507300117247,2
20210222,2989.0,19.834251950888074,0
20210223,3109.0,20.939593016083965,0
20210224,3049.0,21.956132958766776,0
20210225,3028.0,21.977131502970554,0
20210226,3041.0,21.094400097745257,0
20210227,2758.0,18.317021401119202,2
20210228,2672.0,19.10171189547932,2
20210301,2832.0,22.07226456037253,2
20210302,3221.0,18.34985128704104,0
20210303,3075.0,17.815651564603954,0
20210304,3088.0,19.015223255460967,0
20210305,3268.0,21.38873906762296,0
20210306,2805.0,20.04805042211663,2
20210307,2751.0,18.862496665808862,2
20210308,3110.0,18.993052602473693,0
20210309,3048.0,20.014357515273005,0
20210310,3055.0,20.097877594210832,0
20210311,3076.0,21.339914414805264,0
20210312,3272.0,21.165873184797125,0
20210313,3075.0,20.226102934360128,2
20210314,2933.0,20.927623795210582,2
20210315,3075.0,22.060740835640384,0
20210316,3087.0,23.669093463403254,0
20210317,3183.0,22.94344929396726,0
20210318,3214.0,22.078502223247302,0
20210319,3137.0,23.065961381723415,0
20210320,2838.0,23.31227382194591,2
20210321,3186.0,18.692317955635914,2
20210322,3225.0,26.119382212390015,0
20210323,3537.0,26.258306394057758,0
20210324,3059.0,25.47624118432447,0
20210325,3272.0,22.07426864100223,0
20210326,3279.0,20.074919151272532,0
20210327,3201.0,20.70887920129714,2
20210328,2919.0,21.486180757285965,2
20210329,3181.0,21.032911043656828,0
20210330,3262.0,18.59607119805182,0
20210331,3229.0,20.202340528017217,0
20210401,3470.0,23.277068409815165,0
20210402,3160.0,24.2806110327056,2
20210403,3057.0,24.0866762261233,2
20210404,2995.0,21.803229981442243,2
20210405,2872.0,22.027476478965614,2
20210406,3201.0,22.833609635497204,0
20210407,3247.0,23.616741533008554,0
20210408,3298.0,22.75343346907416,0
20210409,3211.0,22.851696216437766,0
20210410,2966.0,24.4986754948879,2
20210411,2848.0,25.457554374817224,2
20210412,3205.0,26.296318601832443,0
20210413,3195.0,25.092202603128786,0
20210414,3235.0,25.057202575936127,0
20210415,3208.0,23.412333967169555,0
20210416,3320.0,24.119312877282734,0
20210417,2883.0,23.907863771686458,2
20210418,2863.0,22.984546299091097,2
20210419,3091.0,21.163267070996824,0
20210420,3214.0,23.84651500083185,0
20210421,3302.0,25.109960591652985,0
20210422,3285.0,25.858795163612065,0
20210423,3334.0,25.983471774882336,0
20210424,2989.0,27.225442047617314,2
20210425,2911.0,24.530735754320723,2
20210426,3197.0,25.222355637248906,0
20210427,3474.0,27.54859695135653,0
20210428,3169.0,27.051631911972905,0
20210429,3296.0,27.541916715551658,0
20210430,3058.0,28.27549481992154,0
20210501,2884.0,28.852171191896385,2
20210502,2975.0,29.556870102385318,2
20210503,3234.0,29.588952585638964,0
20210504,3360.0,29.45490304085648,0
20210505,3578.0,29.68465854916272,0
20210506,3465.0,30.280094131106697,0
20210507,3518.0,29.90073477044079,0
20210508,3305.0,29.20463548978557,2
20210509,2975.0,29.359885422483732,2
20210510,3519.0,29.892341409306663,0
20210511,3611.0,29.907629352401813,0
20210512,3669.0,29.49579053888192,0
20210513,3682.0,30.242494664676162,0
20210514,3344.0,29.41142121457754,0
20210515,3507.0,28.430954469843215,2
20210516,3306.0,29.486716872972444,2
20210517,1437.0,30.64552813587629,0
20210518,3095.0,30.608632081803435,0
20210519,2880.0,28.046229706549155,0
20210520,2570.0,26.330952424213432,0
20210521,2882.0,25.663187112211016,0
20210522,3653.0,26.93025650219803,2
20210523,2244.0,28.587263204447535,2
20210524,2285.0,29.984211829351707,0
20210525,2797.0,28.738650190880126,0
20210526,2388.0,25.657185135551714,0
20210527,2523.0,24.36055641995259,0
20210528,2326.0,26.61734885020774,0
20210529,4990.0,28.408901338595854,2
20210530,3604.0,28.556053296628182,2
20210531,4077.0,29.131305854654233,0
20210601,3562.0,29.558842534464844,0
20210602,3989.0,29.5625582201068,0
20210603,3799.0,29.42490531391579,0
20210604,3726.0,30.218139884737724,0
20210605,3987.0,30.406704820443146,2
20210606,4063.0,30.132777564768595,2
20210607,4602.0,30.706904970793843,0
20210608,3775.0,30.823120121852785,0
20210609,3914.0,30.48662374428614,0
20210610,3749.0,29.761180293774682,0
20210611,2900.0,29.226506516721386,0
20210612,3046.0,26.581671150983798,2
20210613,2729.0,25.686942794550294,2
20210614,3273.0,26.066260383579685,2
20210615,3750.0,26.46159262104875,0
20210616,3715.0,28.00582307984581,0
20210617,3833.0,28.732029896353932,0
20210618,3848.0,28.234219727583916,0
20210619,4685.0,28.660845150398902,2
20210620,4156.0,29.55482374334676,2
20210621,3986.0,30.111277890709726,0
20210622,3589.0,30.21693809887202,0
20210623,3901.0,30.002529275990437,0
20210624,4694.0,29.973640929306743,0
20210625,5589.0,30.16032812519699,0
20210626,4203.0,29.680997866859286,2
20210627,4320.0,29.578169521030926,2
20210628,5005.0,30.20222424230738,0
20210629,5282.0,30.609333708097655,0
20210630,5987.0,30.2848919301821,0
20210701,6038.0,29.982228823034852,0
20210702,4602.0,29.623255615470057,0
20210703,4326.0,29.006994929062998,2
20210704,4525.0,29.428829746497648,2
20210705,2268.0,29.401703787122003,0
20210706,3924.0,29.33647253454642,0
20210707,3799.0,29.820045929641708,0
20210708,3805.0,29.911570823658305,0
20210709,3858.0,30.007540067769057,0
20210710,3811.0,29.20919979041874,2
20210711,3394.0,28.453919105292208,2
20210712,3464.0,27.969073977389055,0
20210713,2872.0,27.893174196932716,0
20210714,3832.0,28.041976582668532,0
20210715,4013.0,30.675535985903327,0
20210716,4235.0,30.507839193228335,0
20210717,4113.0,30.75519644349649,2
20210718,4457.0,29.70678552702716,2
20210719,3338.0,28.871502906277524,0
20210720,4042.0,28.333571157880844,0
20210721,5476.0,26.92889377285574,0
20210722,5400.0,27.265138068267916,0
20210723,5657.0,27.174608085762692,0
20210724,4373.0,27.499585503493147,2
20210725,3494.0,27.81678069044146,2
20210726,4518.0,27.079774604970968,0
20210727,3950.0,26.52444306338684,0
20210728,3033.0,25.77772392600729,0
20210729,3834.0,28.222386161011705,0
20210730,3833.0,28.199230076863767,0
20210731,5201.0,27.925085774307334,2
20210801,5486.0,28.37674792575612,2
20210802,4516.0,28.964114159490894,0
20210803,5591.0,27.894631080866276,0
20210804,4495.0,27.62699204169673,0
20210805,4526.0,28.55236679983655,0
20210806,4637.0,29.608016081492945,0
20210807,3438.0,29.648998185260638,2
20210808,4066.0,28.54291950675478,2
20210809,4845.0,27.87586587615127,0
20210810,4897.0,28.477940892547206,0
20210811,5975.0,28.794772105718145,0
20210812,5950.0,29.09338396977758,0
20210813,5481.0,29.732779709280777,0
20210814,5364.0,28.92677551394749,2
20210815,3483.0,28.57488741620025,2
20210816,4420.0,28.79469672642378,0
20210817,4393.0,29.493106011333406,0
20210818,4364.0,29.98838924638999,0
20210819,4913.0,30.09598049816462,0
20210820,5119.0,29.451645780230393,0
20210821,4736.0,29.59941551845652,2
20210822,3853.0,29.741756519873263,2
20210823,4656.0,29.249347542982328,0
20210824,3983.0,28.60411531270696,0
20210825,3951.0,28.09280785615774,0
20210826,4487.0,28.748285002085183,0
20210827,4788.0,29.065852475113154,0
20210828,5328.0,29.86181525478659,2
20210829,4682.0,29.995500949394703,2
20210830,3749.0,30.208807394129696,0
20210831,4829.0,30.490101728983593,0
20210901,3849.0,29.60272292482292,0
20210902,4267.0,27.11406043544351,0
20210903,3969.0,28.980277310764414,0
20210904,5140.0,29.70793775426684,2
20210905,4562.0,28.995238101418245,2
20210906,3883.0,28.264132971868698,0
20210907,3843.0,28.734588324113783,0
20210908,3860.0,29.290415068788782,0
20210909,3902.0,29.79411874021837,0
20210910,3303.0,30.133809927991354,0
20210911,3720.0,29.35356283198223,0
20210912,4008.0,29.480531630133324,2
20210913,3846.0,29.590973049847364,0
20210914,3958.0,29.123054612258596,0
20210915,3899.0,28.7883245216749,0
20210916,4841.0,28.727343030978126,0
20210917,4647.0,28.89772917171894,0
20210918,4609.0,28.45121653170454,2
20210919,3153.0,28.434525941675695,2
20210920,6911.0,28.815588805176688,2
20210921,6556.0,28.654071186433132,2
20210922,3816.0,28.666533385543246,0
20210923,3133.0,29.15764238015885,0
20210924,4457.0,29.696119477386706,0
20210925,5348.0,29.133122478962154,2
20210926,3209.0,29.370442441910914,2
20210927,4395.0,29.491517879545903,0
20210928,5268.0,29.623558517001225,0
20210929,4843.0,29.280605989702885,0
20210930,5212.0,29.392839801355134,0
20211001,3175.0,27.556630102424872,0
20211002,5235.0,27.72976069345243,2
20211003,3317.0,26.997829722765868,2
20211004,3756.0,27.19359909463269,0
20211005,2670.0,28.234658437920018,0
20211006,2327.0,27.744914805390778,0
20211007,1629.0,23.947662166528353,0
20211008,1854.0,23.783747792759286,0
20211009,5140.0,24.714443783992373,2
20211010,3642.0,25.170547133658605,2
20211011,2614.0,23.96258293452823,2
20211012,2384.0,21.524379358396565,0
20211013,2572.0,22.31500701817879,0
20211014,2884.0,22.28240612536954,0
20211015,2808.0,23.01443489075595,0
20211016,5663.0,24.943757287942354,2
20211017,6547.0,24.756950197134437,2
20211018,5902.0,24.370187152258385,0
20211019,5502.0,23.40393559393347,0
20211020,5030.0,23.56281236025135,0
20211021,6040.0,24.13819225409614,0
20211022,3899.0,24.228241841150854,0
20211023,4684.0,23.881108485371215,2
20211024,5049.0,24.29743063337395,2
20211025,4043.0,24.586534502914432,0
20211026,3471.0,25.479523147011687,0
20211027,3915.0,26.07357788559256,0
20211028,6817.0,25.692760065054735,0
20211029,5412.0,21.60474246818891,0
20211030,3806.0,18.73842488731732,2
20211031,4487.0,19.1069809001216,2
20211101,3357.0,19.98910017381055,0
20211102,2949.0,20.531123330092463,0
20211103,4206.0,19.399710058244207,0
20211104,3767.0,20.05232166001806,0
20211105,2818.0,22.38538551407356,0
20211106,5471.0,23.93624405438631,2
20211107,2584.0,23.782194084409486,2
20211108,5417.0,22.043927730310102,0
20211109,3914.0,23.0362360449114,0
20211110,3686.0,23.42705239704549,0
20211111,3857.0,24.407440381943182,0
20211112,4318.0,20.19057217439198,0
20211113,5117.0,16.811003665076388,2
20211114,4827.0,18.877499419683875,2
20211115,3571.0,20.49893844174677,0
20211116,3899.0,20.05720794648682,0
20211117,3859.0,20.23973493705764,0
20211118,3466.0,22.26836217238714,0
20211119,5704.0,23.606989984942683,0
20211120,4094.0,21.652442821866554,2
20211121,4098.0,16.995270077516388,2
20211122,6608.0,17.3347894941893,0
20211123,4036.0,16.759260807043592,0
20211124,3858.0,17.6956165923689,0
20211125,3937.0,19.08395225685496,0
20211126,4089.0,19.518631682565722,0
20211127,3727.0,19.3988170388724,2
20211128,3435.0,20.176917706847778,2
20211129,2773.0,21.184391263838286,0
20211130,4007.0,21.57193336611285,0
20211201,4556.0,21.70567928010642,0
20211202,3821.0,19.770280528150707,0
20211203,4966.0,18.97247962960628,0
20211204,4418.0,20.831703813078633,2
20211205,3620.0,21.81945374763084,2
20211206,3792.0,21.82402873992419,0
20211207,2841.0,19.20537647745765,0
20211208,4244.0,16.287124880321386,0
20211209,3256.0,18.14829454423739,0
20211210,3531.0,19.38406139213079,0
20211211,3273.0,18.98623995076645,2
20211212,4515.0,18.723486437907166,2
20211213,4083.0,20.329921457704657,0
20211214,3050.0,20.119582115534698,0
20211215,2686.0,17.468888418373435,0
20211216,2864.0,15.085121627831839,0
20211217,6616.0,14.11194350526759,0
20211218,4279.0,17.20307869136057,2
20211219,3428.0,18.309633816200844,2
20211220,2642.0,17.067239912696724,0
20211221,2862.0,16.650003195137757,0
20211222,3057.0,17.85285036570422,0
20211223,2423.0,17.794028961173574,0
20211224,3191.0,18.940258686263185,0
20211225,3035.0,19.029067119894176,2
20211226,3429.0,19.714731327849808,2
20211227,3767.0,17.864421968061475,0
20211228,3252.0,17.013299281940686,0
20211229,2807.0,17.40990770192591,0
20211230,4376.0,18.151238798786416,0
20211231,3927.0,18.04454505935293,2
20220101,3346.0,14.933556646887713,2
20220102,3641.0,14.304798732278108,2
20220103,3184.0,14.85717759576823,0
20220104,2620.0,15.563576560568315,0
20220105,2512.0,17.51979984223312,0
20220106,3209.0,18.83947203963998,0
20220107,3010.0,17.945609027864812,0
20220108,3147.0,17.21770190983952,2
20220109,3158.0,17.73808339692708,2
20220110,2491.0,18.201723884971084,0
20220111,2414.0,18.126013995815793,0
20220112,2220.0,18.477047848454802,0
20220113,2475.0,19.493836857378692,0
20220114,2681.0,18.22214964665608,0
20220115,2293.0,19.28566964648798,2
20220116,3429.0,20.598018538720744,2
20220117,2716.0,20.63356507661285,0
20220118,2425.0,19.11563146057472,0
20220119,3002.0,17.002324966398522,0
20220120,2661.0,14.367091249178968,0
20220121,2179.0,15.575341626353545,0
20220122,3032.0,16.964663080448997,0
20220123,2301.0,17.38849061321677,2
20220124,3167.0,16.495325810112654,0
20220125,2963.0,15.603190706586481,0
20220126,2549.0,14.7983095311021,0
20220127,3464.0,15.467775954221402,0
20220128,4700.0,17.109427362096742,0
20220129,3346.0,16.632175061906565,2
20220130,3087.0,17.560217290379807,2
20220131,3111.0,17.769985184943472,2
20220201,4421.0,19.028192603892656,2
20220202,3233.0,18.4793966640537,2
20220203,3136.0,18.679248426966318,2
20220204,3577.0,15.530364611568894,2
20220205,2931.0,16.677693210659818,2
20220206,3108.0,17.4329059635732,2
20220207,2986.0,17.224377368388133,0
20220208,3395.0,17.370244578215857,0
20220209,2833.0,16.191036124462297,0
20220210,2972.0,11.001659963675548,0
20220211,3343.0,12.800112373674637,0
20220212,2921.0,15.324884598051671,2
20220213,3757.0,13.520872858485186,2
20220214,2966.0,14.250510047812117,0
20220215,2877.0,17.06745498811063,0
20220216,3665.0,18.335283121341813,0
20220217,3043.0,19.149192235802897,0
20220218,3184.0,21.06779610151169,0
20220219,2989.0,22.54288825991438,2
20220220,2972.0,21.206380090620783,2
20220221,2006.0,21.704635730811436,0
20220222,2603.0,22.242656405392157,0
20220223,2567.0,21.74403734763766,0
20220224,2511.0,20.604024254371037,0
20220225,3406.0,15.639525015889166,0
20220226,3437.0,16.499208588480844,2
20220227,3730.0,19.430968220677844,2
20220228,4127.0,20.176721276947617,2
